part,trial,cam,rot_deg,axis,induced_reproj,base_reproj,err_sh,err_el,err_wr,base_err_wr,base_err_el,base_err_sh
P08,trial_61_L_affected,4,8.0,0,17.201005896564908,8.34958878201341,42.208684085428665,46.28152177938485,29.01281580555113,25.754792503326318,43.794851528957,40.64058047475568
P08,trial_61_L_affected,4,8.0,1,18.947450052249803,8.34958878201341,41.751939572711265,47.565499160782345,28.91801786499131,25.754792503326318,43.794851528957,40.64058047475568
P08,trial_61_L_affected,4,8.0,2,22.23305764658666,8.34958878201341,38.56569289770803,40.65243662851147,22.44430867921927,25.754792503326318,43.794851528957,40.64058047475568
P08,trial_62_L_affected,0,0.5,0,8.617152653089935,8.149361010813124,40.801859291442405,44.26685539694767,26.544134065824533,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,0,0.5,1,8.245410095831483,8.149361010813124,40.78505306679405,44.19614772795864,26.503961484856568,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,0,0.5,2,8.033030290309469,8.149361010813124,40.53685875003961,44.06925564961668,26.275805727921917,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,0,1.0,0,8.105497856842165,8.149361010813124,40.52883590826852,43.87876328165484,26.201042942596843,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,0,1.0,1,8.834860528736977,8.149361010813124,40.48062563202957,44.032668163594444,26.102721326556978,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,0,1.0,2,8.66409198275067,8.149361010813124,40.453820635905316,44.03374345568211,26.094374210932145,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,0,2.0,0,12.59879161959627,8.149361010813124,40.803271748191015,44.68954045607643,27.003718021409174,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,0,2.0,1,11.556411004504568,8.149361010813124,40.50454842213991,44.11286653370809,26.4372247555188,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,0,2.0,2,8.750453320612564,8.149361010813124,40.088199052774264,43.74914078278097,25.756800757091323,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,0,4.0,0,12.580099648426838,8.149361010813124,40.12735181776264,44.60035990780193,26.063657401909047,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,0,4.0,1,10.800772776960354,8.149361010813124,41.74584335717036,44.26685603666261,27.31267896111896,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,0,4.0,2,17.75228941668948,8.149361010813124,40.491628651294604,42.51125883272709,25.131119011701394,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,0,8.0,0,31.50831393422404,8.149361010813124,40.681288029713066,42.794568098798564,24.64151586866514,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,0,8.0,1,32.91420915294353,8.149361010813124,40.85611815660455,46.01510173329798,28.270258343460597,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,0,8.0,2,36.44986076962249,8.149361010813124,41.9299466064239,48.461700131947175,30.100036817351803,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,1,0.5,0,8.529957289393828,8.149361010813124,40.596026690253545,44.27173630743722,26.412346863346148,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,1,0.5,1,9.757835117311688,8.149361010813124,40.655388384416426,44.161564423281796,26.447777067882775,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,1,0.5,2,9.817345046079586,8.149361010813124,40.68872873714625,43.9943403239034,26.302401167267977,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,1,1.0,0,9.518061489382784,8.149361010813124,40.517298644111705,44.606476714432546,26.46773497461714,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,1,1.0,1,11.018183948576329,8.149361010813124,40.766120028550326,44.07982551641495,26.37924136268347,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,1,1.0,2,11.398841756957395,8.149361010813124,40.776454245034344,43.848063635803115,26.37742054594835,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,1,2.0,0,16.021993255350537,8.149361010813124,40.49445412896608,44.49402295953361,26.122531381172337,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,1,2.0,1,19.179729394137034,8.149361010813124,40.46105202829591,44.710560343351624,26.726325833943836,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,1,2.0,2,15.366865444008042,8.149361010813124,40.52904240931893,43.994865235875494,26.18216604207963,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,1,4.0,0,17.736455720380214,8.149361010813124,40.11893894893082,45.3379174006713,26.048196721051713,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,1,4.0,1,26.705853451839843,8.149361010813124,40.06246842997878,45.43757782268332,26.82014391980082,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,1,4.0,2,24.435204966878853,8.149361010813124,40.17483196099673,45.78210897019138,26.34590418247345,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,1,8.0,0,54.028729097756475,8.149361010813124,40.701055681617305,42.36830164233263,24.22596995118969,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,1,8.0,1,64.17148433336487,8.149361010813124,39.79210124951367,48.24478842636109,28.044865011168284,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,1,8.0,2,51.28148924004475,8.149361010813124,40.89481405745272,41.6989121391156,24.491635939032594,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,2,0.5,0,9.142052524843711,8.149361010813124,40.6971600081107,44.28307431315701,26.491788661587112,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,2,0.5,1,10.134051457167029,8.149361010813124,40.80351394705951,44.11569320748578,26.487460289178514,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,2,0.5,2,9.193134778413835,8.149361010813124,40.67551199357498,44.19671074167752,26.394648527026394,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,2,1.0,0,8.047165147569775,8.149361010813124,40.558736543256614,44.4410768702872,26.40620072688275,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,2,1.0,1,11.804844572727232,8.149361010813124,40.65794327718855,44.053047410864984,26.29763597188938,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,2,1.0,2,11.570147607095553,8.149361010813124,40.79643630170704,44.13876559177035,26.435428632665843,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,2,2.0,0,16.227526920854583,8.149361010813124,40.87781954290773,44.31501672599256,26.6846570391298,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,2,2.0,1,11.594007810871329,8.149361010813124,40.301089568812685,44.43492725908699,26.290278217829137,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,2,2.0,2,15.862016769025075,8.149361010813124,40.66483183778105,44.64870245963923,26.66903236364918,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,2,4.0,0,16.976347188084148,8.149361010813124,40.65830837173968,44.6854962807432,26.248858508061122,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,2,4.0,1,13.177582599521585,8.149361010813124,40.252476465518974,45.21408297432392,26.260535274574853,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,2,4.0,2,17.66132730262713,8.149361010813124,41.046814568276226,44.87089134289754,27.01057573398963,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,2,8.0,0,33.02325418915379,8.149361010813124,40.02035550762174,46.66135860885779,26.492125069777888,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,2,8.0,1,28.638425267473178,8.149361010813124,38.85402239641023,47.21387045979821,25.395107013160672,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,2,8.0,2,36.03151728321433,8.149361010813124,41.77523336296412,43.53234365877923,26.79095929875911,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,3,0.5,0,8.57539764580242,8.149361010813124,40.7683331238936,44.537331924244036,26.543571077580555,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,3,0.5,1,9.8119762399912,8.149361010813124,40.63786893624966,44.148697293385666,26.40671443656456,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,3,0.5,2,10.910801373769285,8.149361010813124,40.523090686428084,43.785580290758936,26.272931216389853,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,3,1.0,0,14.444667592637295,8.149361010813124,40.37105368402345,43.49227175449245,26.112112236547883,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,3,1.0,1,14.354614216323224,8.149361010813124,40.38081502143856,43.47028874978531,26.148421471127335,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,3,1.0,2,7.295529033829549,8.149361010813124,40.62754878962037,44.327609230384695,26.379654202258287,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,3,2.0,0,11.021279867593488,8.149361010813124,40.66334081436638,44.71604408843908,26.41390052599038,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,3,2.0,1,8.925758611988606,8.149361010813124,40.86797895823483,44.47515823422962,26.644750072211618,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,3,2.0,2,12.910045354903101,8.149361010813124,40.806753850811724,45.272123812506834,26.61634537899333,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,3,4.0,0,26.4518921636767,8.149361010813124,41.156276892171356,48.466408199415376,27.323448030350963,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,3,4.0,1,39.29526472692868,8.149361010813124,39.08408688317086,41.48379049076343,25.04735240220286,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,3,4.0,2,27.91297469656339,8.149361010813124,40.20787972628902,42.76092885222009,26.090399422893913,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,3,8.0,0,48.53933758385319,8.149361010813124,42.090862769180426,50.095192971619696,28.59004634908554,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,3,8.0,1,46.58117988254618,8.149361010813124,38.38323086716191,47.189897932025715,24.89987654640598,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,3,8.0,2,16.611439747262562,8.149361010813124,41.46529412960193,48.5344805689744,27.94092973291944,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,4,0.5,0,8.770579417609067,8.149361010813124,40.62659186794006,44.51626502144485,26.499519887545347,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,4,0.5,1,9.514717690611354,8.149361010813124,40.688557775965485,44.51464049575987,26.514339114186107,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,4,0.5,2,8.540540056114217,8.149361010813124,40.651261147484796,44.55446706492962,26.56527719504418,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,4,1.0,0,10.256863963486198,8.149361010813124,40.724569303806774,45.06051485192052,26.80300970299148,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,4,1.0,1,8.30709908705802,8.149361010813124,40.54305791033336,43.42583260940777,26.0301830351291,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,4,1.0,2,8.44701499596695,8.149361010813124,40.69068783386821,44.10438104139897,26.531916059211344,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,4,2.0,0,11.715059175130467,8.149361010813124,40.96992192765324,45.52754941489556,27.315262327014597,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,4,2.0,1,10.640764914333342,8.149361010813124,40.675379855843005,43.09151560676411,25.91786208597207,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,4,2.0,2,10.959996180381953,8.149361010813124,40.44565661168495,45.24105035795687,26.686069780324402,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,4,4.0,0,13.968347743327097,8.149361010813124,40.79432202898885,42.76780841525416,25.827224552599844,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,4,4.0,1,10.738492877423521,8.149361010813124,40.99840984197856,42.845641636789715,26.52068248854499,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,4,4.0,2,16.422753140846613,8.149361010813124,41.014995350815106,47.43203606054272,27.891682952477396,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,4,8.0,0,19.846475282870355,8.149361010813124,39.41896860822506,48.86663322573839,28.20660409388748,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,4,8.0,1,15.148862890392245,8.149361010813124,39.058745745474084,42.54721866065392,24.342768169705078,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_62_L_affected,4,8.0,2,27.033521460996944,8.149361010813124,39.75126946358135,40.82832069305015,24.13580956177936,26.413566021948586,44.20042738912904,40.65909910409732
P08,trial_63_L_affected,0,0.5,0,8.833396266916793,8.21911051670626,40.93685789003597,43.48014774751385,24.69891272977789,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,0,0.5,1,8.266806153144767,8.21911051670626,40.709602357629,43.189625226460336,24.246909683431767,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,0,0.5,2,8.959184028825714,8.21911051670626,40.88171698407015,43.36078493992035,24.469913580467285,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,0,1.0,0,10.3600609861833,8.21911051670626,40.8638706733388,43.65670498863672,24.794272020627147,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,0,1.0,1,9.048250296147508,8.21911051670626,40.72591838288688,42.778034653237356,24.057763110730086,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,0,1.0,2,9.808393889698237,8.21911051670626,40.747995874162754,43.64639754990556,24.58626117014819,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,0,2.0,0,9.739052021359699,8.21911051670626,40.339242431696825,42.87386262875475,23.63364088643468,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,0,2.0,1,12.014053493257705,8.21911051670626,41.47149458550669,44.0619158310657,25.440341683297223,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,0,2.0,2,8.474975842073592,8.21911051670626,40.26643432797626,43.15034926667412,23.890039805455693,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,0,4.0,0,13.262379852474101,8.21911051670626,39.67661096649094,41.894038080036694,22.74796085722627,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,0,4.0,1,13.90934876036997,8.21911051670626,40.567430041938074,41.50885166956939,23.47378272565864,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,0,4.0,2,14.056808171890445,8.21911051670626,41.14194180510039,43.040941498772725,25.09173385914884,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,0,8.0,0,18.01129958258415,8.21911051670626,38.668922276838956,40.62065262098314,21.119490289455506,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,0,8.0,1,29.628841098255347,8.21911051670626,39.74723313138527,45.74836310394539,25.470745613124492,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,0,8.0,2,21.27074566188744,8.21911051670626,41.366623191747834,40.58560909148549,23.806708574035824,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,1,0.5,0,9.754311350517973,8.21911051670626,40.80214925667104,43.30471416533405,24.381038836688255,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,1,0.5,1,9.360804090255943,8.21911051670626,40.77931574371068,43.35184418312983,24.391714769189047,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,1,0.5,2,9.962595452995439,8.21911051670626,40.820972021079974,43.21155070975699,24.440340175212917,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,1,1.0,0,11.487256042275774,8.21911051670626,40.85489001865102,43.659595674572714,24.652896608167914,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,1,1.0,1,13.22319243113618,8.21911051670626,40.86879007690892,43.052221863506674,24.259232799256942,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,1,1.0,2,8.16304062024612,8.21911051670626,40.99276683537478,43.124149847038815,24.543103248563657,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,1,2.0,0,15.78142719743731,8.21911051670626,40.963203769097575,43.709540458569,24.664727921372197,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,1,2.0,1,11.487198921100084,8.21911051670626,41.12176809265167,43.03202866092576,24.683376346377464,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,1,2.0,2,17.699729709851965,8.21911051670626,40.65131159109973,44.16395585151199,24.838008894400247,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,1,4.0,0,25.152685397426012,8.21911051670626,40.50140767739806,42.785742193425094,23.889827296788862,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,1,4.0,1,21.928249365571286,8.21911051670626,40.614799791730064,42.63080693327311,23.623352187778824,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,1,4.0,2,19.402264958484245,8.21911051670626,40.339872652520064,43.977030803797,23.915643794261463,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,1,8.0,0,49.051997464254825,8.21911051670626,40.10522644260051,42.33872185312651,23.13595444741912,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,1,8.0,1,50.46332134758727,8.21911051670626,40.393013007994895,42.43701054665649,22.434924775357427,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,1,8.0,2,54.28072751266933,8.21911051670626,40.96440210736534,41.08871289937923,22.411660217079785,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,2,0.5,0,8.153977412450796,8.21911051670626,40.72996416458922,43.43826411593742,24.428949169713547,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,2,0.5,1,8.541038522607607,8.21911051670626,40.74392580915014,43.26514225784666,24.346892061638524,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,2,0.5,2,9.263606886405675,8.21911051670626,40.85689325383788,43.27292409917055,24.457274644421304,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,2,1.0,0,9.346885045830007,8.21911051670626,40.84818599199076,43.37587425142088,24.49104948722548,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,2,1.0,1,8.537560959785841,8.21911051670626,40.84012586651275,43.428595897527785,24.519398587273546,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,2,1.0,2,9.563987675438845,8.21911051670626,40.57429483232143,43.54452070653689,24.31482831879144,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,2,2.0,0,15.95371484391461,8.21911051670626,41.247058942198976,42.80066778722911,24.577693637611098,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,2,2.0,1,14.532105240016886,8.21911051670626,41.16338114169374,42.793347053832974,24.521068239564062,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,2,2.0,2,16.959180416323697,8.21911051670626,41.32012964210495,43.152939366031866,24.866371007745826,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,2,4.0,0,16.741658942780795,8.21911051670626,41.28169636628112,42.37753691025289,24.415470896550502,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,2,4.0,1,17.62070398881272,8.21911051670626,41.205591594477696,42.360504158938404,24.305245407722282,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,2,4.0,2,24.76185354892351,8.21911051670626,41.1183963997962,44.004116431404746,25.079714856233394,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,2,8.0,0,34.1932771023485,8.21911051670626,40.672578114364114,43.55798187537784,23.832687759142832,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,2,8.0,1,37.4515850328763,8.21911051670626,42.42497838686352,43.72693881297215,26.084204152213726,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,2,8.0,2,32.798212881428384,8.21911051670626,41.83659478670295,42.35208845511955,24.85090954398256,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,3,0.5,0,10.075553961852002,8.21911051670626,40.71727374089562,43.03472215484122,24.294769049319015,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,3,0.5,1,10.042787597486772,8.21911051670626,40.76097693581058,43.027784765158245,24.38125391288043,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,3,0.5,2,7.611497834152928,8.21911051670626,40.949649452691375,43.66380965014166,24.59674042449012,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,3,1.0,0,11.013319391423883,8.21911051670626,41.0105942891871,43.97455320168789,24.70531834657592,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,3,1.0,1,8.59823343840156,8.21911051670626,41.08024063561079,43.91353457726084,24.79067675331712,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,3,1.0,2,13.763691778609235,8.21911051670626,40.56180607945645,42.619222297968335,24.12724544032486,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,3,2.0,0,13.825861546535224,8.21911051670626,41.264058870324156,44.94364143788163,25.09047566065749,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,3,2.0,1,21.13451948807674,8.21911051670626,40.252552348005416,42.22961558237025,23.73019370334979,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,3,2.0,2,19.13308932891519,8.21911051670626,41.05522312604448,44.44049718008249,24.878812044868518,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,3,4.0,0,33.15244880894218,8.21911051670626,40.042044560176464,43.221633103892614,23.53753328784939,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,3,4.0,1,31.835397855074042,8.21911051670626,39.84630454961621,41.87886229637042,23.63754790480625,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,3,4.0,2,26.665984841705594,8.21911051670626,40.595997472106134,45.03754506350856,24.389917400859666,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,3,8.0,0,55.93045506510943,8.21911051670626,41.6165785161172,53.15997576556692,27.21379595034676,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,3,8.0,1,76.13788412443165,8.21911051670626,37.036774641242985,40.0288323276247,21.010618868007548,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,3,8.0,2,76.25306717055929,8.21911051670626,37.518577440654745,40.40469375158258,21.50480183975153,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,4,0.5,0,7.7105926820427975,8.21911051670626,40.83439755498879,42.97387203012587,24.34872825271418,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,4,0.5,1,8.838122251251527,8.21911051670626,40.747252598129016,42.99226563113281,24.21214284035727,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,4,0.5,2,8.980248442046893,8.21911051670626,40.79997210771321,43.01411358709027,24.273097217811543,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,4,1.0,0,10.849026196100425,8.21911051670626,40.93998555470962,43.837003134286874,24.73735359579625,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,4,1.0,1,7.981038609248831,8.21911051670626,41.0353128953812,43.21191760427207,24.66643875823156,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,4,1.0,2,10.49455364157592,8.21911051670626,40.97506951850487,43.56834714311098,24.66831354537234,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,4,2.0,0,10.327588823920863,8.21911051670626,40.47319837746506,43.4156460764627,24.027425433694845,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,4,2.0,1,10.623727934972937,8.21911051670626,40.9100579847598,42.33677942296513,24.101390472218082,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,4,2.0,2,8.354736270241915,8.21911051670626,40.35628502796277,42.92871832243963,23.86639893561547,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,4,4.0,0,17.774251294041456,8.21911051670626,40.37900363292884,43.36901301806709,23.602895965051477,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,4,4.0,1,14.71129910558891,8.21911051670626,40.460218056008735,41.03876868379106,23.070628740174737,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,4,4.0,2,17.255932344744544,8.21911051670626,40.769304367269314,46.42284518907257,25.55045555891405,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,4,8.0,0,28.96254675144796,8.21911051670626,39.24268835644176,39.962942496720395,21.286450468860796,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,4,8.0,1,20.804925875735435,8.21911051670626,38.77167876126109,46.37135098556161,24.558165628737886,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_63_L_affected,4,8.0,2,11.902025913525911,8.21911051670626,42.15747924958255,41.523548555169626,25.581923183895192,24.450963158815142,43.28645046863367,40.830357930336106
P08,trial_64_L_affected,0,0.5,0,8.65478201140239,8.405727244210562,40.985904408027785,44.93947034621871,27.624639236025157,27.693681548030685,44.982841658750615,41.10301130099135
P08,trial_64_L_affected,0,0.5,1,8.904808763241359,8.405727244210562,41.06356474644691,44.99194307741627,27.60786068815071,27.693681548030685,44.982841658750615,41.10301130099135
P08,trial_64_L_affected,0,0.5,2,9.098232880607805,8.405727244210562,41.107977365674145,44.87887084525078,27.574919807652073,27.693681548030685,44.982841658750615,41.10301130099135
P08,trial_64_L_affected,0,1.0,0,9.27510334629642,8.405727244210562,40.92772082037927,45.237601172252916,27.741713965171968,27.693681548030685,44.982841658750615,41.10301130099135
P08,trial_64_L_affected,0,1.0,1,8.728787490945653,8.405727244210562,40.85738955265067,44.71341307046542,27.432095752404567,27.693681548030685,44.982841658750615,41.10301130099135
P08,trial_64_L_affected,0,1.0,2,9.776122432045117,8.405727244210562,41.05034456119203,45.19669782028545,27.67925204478973,27.693681548030685,44.982841658750615,41.10301130099135
P08,trial_64_L_affected,0,2.0,0,10.856191446726747,8.405727244210562,40.513225827582,44.27052898053081,26.79899025873075,27.693681548030685,44.982841658750615,41.10301130099135
P08,trial_64_L_affected,0,2.0,1,12.775012935057962,8.405727244210562,41.55470491039766,45.06238628781755,27.868939454453862,27.693681548030685,44.982841658750615,41.10301130099135
P08,trial_64_L_affected,0,2.0,2,12.732132878642489,8.405727244210562,41.19008237287357,44.32039352688555,27.205539526375553,27.693681548030685,44.982841658750615,41.10301130099135
P08,trial_64_L_affected,0,4.0,0,11.880288246958736,8.405727244210562,41.410853749615455,44.3167158686903,28.01689410876561,27.693681548030685,44.982841658750615,41.10301130099135
P08,trial_64_L_affected,0,4.0,1,14.92777461497743,8.405727244210562,41.425751092169484,43.56334332859528,27.2210897929587,27.693681548030685,44.982841658750615,41.10301130099135
