mmc,omc_native,omc_ourmethod
0.9359008054921975,0.9662707374696986,0.9873865898436124
0.908115403593906,0.9634987990170604,0.9852206111370041
0.9328519896098569,0.9603126632488043,0.9858357004442825
0.9905727631757856,0.9518867207159318,0.9505684529290186
0.994437707369985,0.9398192373561243,0.9574179035585348
0.9839534846447946,0.9729844128373308,0.9646886754686378
0.9829697567851474,0.9730006511913084,0.9659787066144633
0.9820291357348863,0.9763952098316022,0.9694914270112607
0.9831534398811294,0.9733924743632947,0.9689286762651567
0.9933681008323266,0.9734478855482379,0.9767495640982161
0.9830078979499011,0.9815342011429814,0.9848905825280198
0.9907565612359163,0.9681970198939702,0.9783223479390933
0.9909529289764885,0.9636353945953883,0.9507920814217705
0.9867046568815226,0.9669578842159955,0.9681460747216184
0.9863245710295514,0.9763104723930683,0.972816339129003
0.9960608839305488,0.9842323980201078,0.9866582169029606
0.9801411983091477,0.9839448697001028,0.9872499293055393
0.9855766604011412,0.9607126682326654,0.9565100076854152
0.9888857946040068,0.9810872196393963,0.9750817314482162
0.9931823042840677,0.9736567199246646,0.9665168715785051
0.9868799320475207,0.9736098727207092,0.9792451924712023
0.9938399190012029,0.9786377451105622,0.9776982359287504
0.9936395748078382,0.9774762835905442,0.9787419505595977
0.9925473171197686,0.9665603747227367,0.9396638004773619
0.9893159099734089,0.9790618131860234,0.9727766431724529
0.9868077536191229,0.9779096288556428,0.9815121658247566
0.9951404597336798,0.9850584610076963,0.9852294496842464
0.9902099382131778,0.9787263903250468,0.9815223640577039
0.9905696459437658,0.9764499312032504,0.9792842590292953
0.9964563802897194,0.977326667102671,0.9737258314644767
0.9876217904701419,0.9780971191429477,0.9827856602897902
0.9889170711462512,0.978694723720551,0.978738387005352
0.9961245793408587,0.9780093338513705,0.9868447025872351
0.9893002545887224,0.9754031358401508,0.9699829692901268
0.9274859162092725,0.9522111044649048,0.8760449165506952
0.9825527726908697,0.9879477769457212,0.9744866662467923
0.9481472094764146,0.9810629711227212,0.9641733389748727
0.969458922778529,0.9623813874648127,0.915392622032619
0.9437218776620043,0.9724504625531739,0.9291268353196735
0.9647437407386013,0.9737789740685495,0.9330378829245342
0.9236850097024133,0.9656201371756399,0.9301985302857179
0.8663097795853375,0.9854829018034499,0.9210233590725301
0.9488388442374692,0.9620690474358881,0.8885808496863877
0.9905506674051819,0.9758403173598471,0.9776073322137879
0.9662550404664402,0.9725120466448864,0.941876698780497
0.9852362686154021,0.9876237463734219,0.9869950394656524
0.9835097002899396,0.9664283112340518,0.9365249541205745
0.9437164183237866,0.9548874597727358,0.9062897209022782
0.9843503239196619,0.9596539358132979,0.9167829929374799
0.9795628200557891,0.9866371609451355,0.9683883121657193
0.9220798442846724,0.9627658983171165,0.894573738192171
0.94061301001427,0.958380166985707,0.9052221570920939
0.9963652507517278,0.9806739964153042,0.9850588135873671
0.9796044869004209,0.9806140424545021,0.9544379069001142
0.9399905436531768,0.9837619557713472,0.9701024888926378
0.9464173864105718,0.9650513778729995,0.9197608916884391
0.9783849745159885,0.9717712289521268,0.923314926326862
0.9314978097128385,0.9466522023809811,0.9004393849980981
0.9651169562616415,0.9647362158354369,0.9476291539980513
