part,k,subset,cov,err_wr,err_el,err_sh
P07,3,14,80.72357177734375,29.299808489047525,45.11724051305595,51.82712434974203
P07,3,23,10.890088081359863,23.36872287060802,54.82331081123861,42.311060998831394
P07,3,24,42.33165740966797,20.578210415817413,53.97652370597549,36.865205029355
P07,3,34,35.06327438354492,19.391462586772,52.48329830346762,38.14206348255611
P07,3,123,32.44694137573242,38.61161733043351,55.99990405190759,46.35191870399301
P07,3,124,54.5941047668457,25.16730546914725,51.922221990537295,39.29034034300678
P07,3,134,53.83683395385742,25.030055144759856,50.07313892100226,38.59156406586746
P07,3,234,29.4283390045166,18.47231466397226,56.78862845737635,33.6225093794725
P07,4,123,32.44694137573242,28.5489502439484,54.028414670828646,44.12657350714788
P07,4,124,54.5941047668457,24.22961727466425,51.43198704489062,40.28989442023863
P07,4,134,53.83683395385742,23.962275517163896,49.487728892848544,40.69530200734875
P07,4,234,29.4283390045166,18.70381992753984,54.14231590410933,35.946239753849525
P07,4,1234,42.57655715942383,23.845061962808323,52.98062039267213,36.63182174063573
P07,5,1234,42.57655715942383,22.94103847923132,52.19361706865908,38.65354312061439
P07,2,1,,22.37658589254428,57.9284161133611,33.80213527580686
P07,2,2,,22.06036876336293,52.4190317212246,28.716662783587005
P07,2,3,,24.5351152495946,39.27908051270271,28.849597595725665
P07,2,4,,32.35999017080416,48.36438728828587,72.31579632717904
P07,2,12,40.72708511352539,23.28262042796602,52.56422523491098,37.93840688045317
P07,2,13,45.72364807128906,21.6772675988886,41.79562760148803,38.01749363464857
P07,2,14,80.72357177734375,20.86231171378315,51.449349689400094,50.494306598668246
P07,2,23,10.890088081359863,30.995726732338785,60.89647077525337,45.22992794886135
P07,2,24,42.33165740966797,22.068510467490515,54.350843435143965,53.22891979106378
P07,2,34,35.06327438354492,23.60829107823021,45.39506876412017,52.38386319775148
P07,3,12,40.72708511352539,19.990801834183763,55.10040807300161,33.61400292208171
P07,3,13,45.72364807128906,17.6807301687285,42.461207375585815,31.93644826547997
P07,3,14,80.72357177734375,15.78261463015546,50.633203080297655,43.51351529041576
P07,3,23,10.890088081359863,19.064063397679607,46.55602737030836,30.0320907881976
P07,3,24,42.33165740966797,18.425321552733543,51.24028775107986,39.13411539025532
P07,3,34,35.06327438354492,20.69166031055457,40.28791136074876,36.60059710700168
P07,3,123,32.44694137573242,19.68782362338748,45.89021006166883,38.39571960401371
P07,3,124,54.5941047668457,19.15777516836564,51.88891961856928,47.92463784597583
P07,3,134,53.83683395385742,20.013655621686365,44.31267205778089,43.75245665368693
P07,3,234,29.4283390045166,21.12101376017692,48.90313439595837,51.16736318022868
P07,4,123,32.44694137573242,16.41635825763406,46.73037466941295,32.51221377502748
P07,4,124,54.5941047668457,15.532696386040213,51.49710366762826,39.943079869445405
P07,4,134,53.83683395385742,17.26709936551826,43.47200065965039,37.73460238014572
P07,4,234,29.4283390045166,18.08387328386868,46.296272051999615,37.63801266860323
P07,4,1234,42.57655715942383,18.820312315012472,47.27847501011032,44.90190274061759
P07,5,1234,42.57655715942383,16.139448494579153,46.77291134712034,38.088711139281024
P07,2,1,,42.58872975152245,50.44306550719601,45.23999629413088
P07,2,2,,35.134784613633585,61.7714653594098,44.456252429456406
P07,2,3,,34.26529454390947,51.77903254721189,43.273910080117226
P07,2,4,,41.33657896090324,44.11968110729549,79.8279182757767
P07,2,12,40.72708511352539,56.93047450354782,71.21970649321081,55.22524676019455
P07,2,13,45.72364807128906,46.54512931174833,52.94783910716033,45.62953625839236
P07,2,14,80.72357177734375,40.68098842008093,43.71792006273225,51.44396537343364
P07,2,23,10.890088081359863,42.90494078682335,58.10950592441443,36.95307245949265
P07,2,24,42.33165740966797,31.98801639998009,58.03237662256303,35.22516165175662
P07,2,34,35.06327438354492,29.046649154411828,59.00701263579209,37.00646971163369
P07,3,12,40.72708511352539,39.57042242806512,59.34943570104628,45.7623336952347
P07,3,13,45.72364807128906,39.33998232888601,51.273553184982255,43.852899074524935
P07,3,14,80.72357177734375,39.734998154614274,44.45088300660873,52.00282978831211
P07,3,23,10.890088081359863,33.78516686512685,56.428597125262925,43.39852855820418
P07,3,24,42.33165740966797,31.80170415101676,55.76138604010836,38.33973868844106
P07,3,34,35.06327438354492,30.47450985154283,52.19112969122433,39.31393409212615
P07,3,123,32.44694137573242,46.01769453764966,57.479963544630834,46.25240245784112
P07,3,124,54.5941047668457,36.56552543442633,53.25449660611152,40.50389990854905
P07,3,134,53.83683395385742,36.412959112388,49.73075107643803,39.215769616301664
P07,3,234,29.4283390045166,30.185682174416897,58.128895209899376,34.644167572014744
P07,4,123,32.44694137573242,38.5343067178656,55.47472605637647,44.493617055936205
P07,4,124,54.5941047668457,35.66449366496294,52.79148485392213,41.27571594357935
P07,4,134,53.83683395385742,35.68243305107493,49.19969032708849,41.4144544473906
P07,4,234,29.4283390045166,30.423229000903014,55.27493604744017,37.24049611545925
P07,4,1234,42.57655715942383,35.43441219496711,53.84637235324412,37.79399553779136
P07,5,1234,42.57655715942383,34.62012802496197,53.08194689558986,39.60698608382663
P07,2,1,,33.06041295417666,50.591055020617205,43.1413520633069
P07,2,2,,28.865292319160652,62.9852259078981,43.43320975502956
P07,2,3,,25.935068754249365,52.174556389849165,41.34609640702953
P07,2,4,,34.57248483166804,44.12417704748388,73.61583615816421
P07,2,12,40.72708511352539,54.59172350309016,74.29786076149344,55.42446585568477
P07,2,13,45.72364807128906,38.70892301726405,53.6884116992244,45.36280413886679
P07,2,14,80.72357177734375,32.05794189248011,44.47252420153505,48.25806959961562
P07,2,23,10.890088081359863,34.9249040324234,59.87955932496615,36.310301528187175
P07,2,24,42.33165740966797,23.78927593165966,58.29603265815757,34.677599854949335
P07,2,34,35.06327438354492,18.628877476592788,57.20484888112743,38.00181498557024
P07,3,12,40.72708511352539,31.64118152254446,60.72612325433731,44.63969672009653
P07,3,13,45.72364807128906,30.470896025047967,51.85843351825116,42.3625833045179
P07,3,14,80.72357177734375,30.290100394811155,44.91643874452894,48.16590231916729
P07,3,23,10.890088081359863,25.87766851296003,57.22558568385306,42.41498600605917
P07,3,24,42.33165740966797,23.76057475932057,56.05712596724669,36.684709447577
P07,3,34,35.06327438354492,21.081151504659974,51.68487316069665,37.18864554706917
P07,3,123,32.44694137573242,38.50929877467209,58.78417911888465,46.38190490011644
P07,3,124,54.5941047668457,26.361309935200584,53.99086992372563,39.000703228788886
P07,3,134,53.83683395385742,26.3143060676861,49.82786467958815,38.05107281884191
P07,3,234,29.4283390045166,20.30737529124912,57.98330976842625,35.034673356562
P07,4,123,32.44694137573242,29.970367592398112,56.45839129738895,43.57852169793399
P07,4,124,54.5941047668457,25.793380843766403,53.40264519231302,39.39548161447067
P07,4,134,53.83683395385742,25.798055979957244,49.35160161983418,39.30020033563478
P07,4,234,29.4283390045166,21.26470569909444,55.35941910024621,36.45913588554396
P07,4,1234,42.57655715942383,25.11470990570458,54.28076821267377,37.307557394560135
P07,5,1234,42.57655715942383,24.69100619713578,53.51677804444248,38.449530684105845
P07,2,1,,32.381717116936024,49.56616107525406,44.08414405383397
P07,2,2,,26.772492288231085,59.28484885288368,43.53287549384083
P07,2,3,,25.138131536757964,50.054249865279296,42.1296710952264
P07,2,4,,30.01815248642538,44.5379284927535,76.7674427913686
P07,2,12,40.72708511352539,49.81064862099792,67.70564824073794,54.42576782778188
P07,2,13,45.72364807128906,37.90337721357928,51.53788608133453,45.20901047656207
P07,2,14,80.72357177734375,30.2719727049946,43.92584004291305,49.33158731775831
P07,2,23,10.890088081359863,34.04278520130646,56.25887173520037,37.14635195576026
P07,2,24,42.33165740966797,22.12296087872365,56.78561651304036,34.741787940232825
P07,2,34,35.06327438354492,18.89854151682828,56.94262848226756,37.61673995386861
P07,3,12,40.72708511352539,30.45136434301273,57.13617464000385,44.66493752345056
P07,3,13,45.72364807128906,29.67208038309653,49.88356460067393,42.81445878546558
P07,3,14,80.72357177734375,28.82438952726158,44.30487068410623,49.55809703024588
P07,3,23,10.890088081359863,24.576251187884377,54.41194699477559,42.499145710497366
P07,3,24,42.33165740966797,21.846368014575805,54.259566341717736,37.05409958947487
P07,3,34,35.06327438354492,20.220174682810644,50.66998440500741,37.782675202085336
P07,3,123,32.44694137573242,37.22677910493725,55.69261490271872,45.77105269629101
P07,3,124,54.5941047668457,25.56078293756211,52.25179015184511,39.14852345469912
P07,3,134,53.83683395385742,25.259973696653933,48.894871996332505,38.05178143358994
P07,3,234,29.4283390045166,19.33943406217553,56.56829416057129,34.52187253013411
P07,4,123,32.44694137573242,29.041735421415783,53.65799806741832,43.54959064070921
P07,4,124,54.5941047668457,25.028029603887703,51.58252379671928,39.688858132905416
P07,4,134,53.83683395385742,24.724797191597787,48.22315704676426,39.79710037513306
P07,4,234,29.4283390045166,19.879569333838692,53.63230120074786,36.370132321472994
P07,4,1234,42.57655715942383,24.298828339660027,52.633768919284144,36.9760245141849
P07,5,1234,42.57655715942383,23.836425382517877,51.7255999778571,38.428135593174645
P07,2,1,,32.18071006634504,48.25901541193048,40.77424131641671
P07,2,2,,22.482691883656333,60.50902237309662,37.52933711885183
P07,2,3,,20.192527481455404,52.53817505388731,35.76772087517444
P07,2,4,,26.02487690668602,43.068446596496216,61.91539819474339
P07,2,12,40.72708511352539,48.09385496246908,71.42114938978017,51.44140273824707
P07,2,13,45.72364807128906,38.06806858795999,54.0852653934408,42.47746032940866
P07,2,14,80.72357177734375,29.04606723188101,42.84254212418305,44.95455519970196
P07,2,23,10.890088081359863,31.38362969267393,58.17083942738898,36.24934528272191
P07,2,24,42.33165740966797,19.62322209885176,56.33976739045429,30.13840334313068
P07,2,34,35.06327438354492,13.45094583775121,57.48364684079346,35.806957107028865
P07,3,12,40.72708511352539,27.313868200462164,58.23872071401634,39.45556629815915
P07,3,13,45.72364807128906,27.192136267604763,51.58965580200252,37.62176922302065
P07,3,14,80.72357177734375,27.90261243816965,43.196357218719406,44.52783556523135
P07,3,23,10.890088081359863,19.36470818106704,56.1062331608489,37.51527744670586
P07,3,24,42.33165740966797,18.78770726483288,54.36660643235065,31.53262055788961
P07,3,34,35.06327438354492,15.183167786469308,51.82339936856749,31.412781816655173
P07,3,123,32.44694137573242,36.77985128678596,57.588499312852775,43.79067354812122
P07,3,124,54.5941047668457,23.37606647168464,51.80230531769738,35.13529192577268
P07,3,134,53.83683395385742,22.513585658959247,49.16862791151012,33.9492895858237
P07,3,234,29.4283390045166,14.775104215598676,56.92813414259223,31.62134481863992
P07,4,123,32.44694137573242,25.849354747584364,55.229292110196496,39.00470640583098
P07,4,124,54.5941047668457,22.5623709585391,51.4151095096323,35.14703592615512
P07,4,134,53.83683395385742,21.845757568973607,48.73157140256325,34.407862559237955
P07,4,234,29.4283390045166,14.928822131144427,54.53053365064181,31.84663247886707
P07,4,1234,42.57655715942383,21.00514233567363,52.951726035977664,33.5715881650813
P07,5,1234,42.57655715942383,20.320395755260947,52.3466423924585,33.99913490986366
P07,2,1,,33.890680972248795,48.084447227421386,45.53446127858128
P07,2,2,,29.37499388480773,59.773137132835245,44.57345409545725
P07,2,3,,27.31818644670444,50.23019985480671,42.588588167253306
P07,2,4,,34.47084981911965,44.66479962215139,74.23476787739573
P07,2,12,40.72708511352539,50.80537382411757,65.80030312850535,55.14975646814426
P07,2,13,45.72364807128906,38.2098392013397,49.82601991615322,46.65349083277528
P07,2,14,80.72357177734375,30.777438459520106,42.77442219977016,49.56948425514765
P07,2,23,10.890088081359863,35.989720365066326,56.729799046385146,38.79739490969756
P07,2,24,42.33165740966797,23.24408670531018,55.869938963322056,34.761738613454014
P07,2,34,35.06327438354492,19.27846651059773,55.49441167837959,37.92034613199919
P07,3,12,40.72708511352539,31.60907401453151,56.81858943071253,45.740137307932514
P07,3,13,45.72364807128906,31.350327181896517,49.19547974731358,43.87774115210163
P07,3,14,80.72357177734375,30.14193101679757,43.77853800068975,50.35997308295681
P07,3,23,10.890088081359863,26.862489657576777,54.61749453866935,43.368108295660285
P07,3,24,42.33165740966797,24.311059080362497,54.304043149589575,38.269631316491285
P07,3,34,35.06327438354492,22.031125558506563,50.18892349702349,38.0844696191745
P07,3,123,32.44694137573242,37.12238417835082,54.09674684559147,47.22559405823081
P07,3,124,54.5941047668457,25.86570932535241,51.463250070194576,39.59673791085073
P07,3,134,53.83683395385742,26.111633383772556,47.470118076942455,38.544800263210966
P07,3,234,29.4283390045166,19.96441727175596,55.40138267172175,34.331592027281005
P07,4,123,32.44694137573242,30.35111106490642,53.21361835758117,44.64870675716488
P07,4,124,54.5941047668457,26.068084227728257,51.28958944173901,40.88295099245765
P07,4,134,53.83683395385742,26.30710603063534,47.42849218513374,40.55458880256472
P07,4,234,29.4283390045166,21.92543738364649,53.32016335254474,37.27410788269311
P07,4,1234,42.57655715942383,24.71709739530449,51.46688284319282,37.5116627977958
P07,5,1234,42.57655715942383,25.094200145847424,51.15186639944905,39.40443443820071
P07,2,1,,31.84371723653529,50.372484750174245,46.88332573500351
P07,2,2,,27.65189944470867,57.743456515061126,45.24304109949829
P07,2,3,,26.04479969837416,49.99177825093598,44.29200267795719
P07,2,4,,33.54439379243719,42.87502179977567,80.37623988598989
P07,2,12,40.72708511352539,48.78058871123613,64.08351892313026,55.2733207894225
P07,2,13,45.72364807128906,36.57645783383104,51.43108488457207,46.807372966438784
P07,2,14,80.72357177734375,30.528446972991144,43.060773068370914,49.98455066067093
P07,2,23,10.890088081359863,38.23638201676476,56.59879690909804,37.44526319290956
P07,2,24,42.33165740966797,24.689392034246836,55.21506913020944,33.39559893252606
P07,2,34,35.06327438354492,21.82933473722427,55.96040542664438,38.93159782969532
P07,3,12,40.72708511352539,29.207473844422573,56.13037679820053,46.557788353368224
P07,3,13,45.72364807128906,29.101595744156096,50.16300402126527,44.83615317928043
P07,3,14,80.72357177734375,29.064554991639007,43.78414650550344,51.44855716827149
P07,3,23,10.890088081359863,25.35326098131312,53.75457664476215,44.3442481382134
P07,3,24,42.33165740966797,24.45248125492078,52.84267227776687,37.85871416372384
P07,3,34,35.06327438354492,22.03549166879609,49.62166794324936,38.90040450862115
P07,3,123,32.44694137573242,35.472572161060505,54.64590551193164,47.06828945400113
P07,3,124,54.5941047668457,25.64024778012464,51.10439178889859,38.59989852997278
P07,3,134,53.83683395385742,25.711780501785217,48.59378262261683,37.67803862527275
P07,3,234,29.4283390045166,21.64696992332421,55.51389573337093,33.34678013281802
P07,4,123,32.44694137573242,28.23550723507005,53.211332461402726,45.33675465127384
P07,4,124,54.5941047668457,25.22825782755945,50.66116604516544,40.49509525620645
P07,4,134,53.83683395385742,25.15004911706668,47.91931159572415,40.78389298806127
P07,4,234,29.4283390045166,21.855457379951005,52.64889951040018,36.8315019069223
P07,4,1234,42.57655715942383,24.45219695064368,51.87384563911592,36.11762942082411
P07,5,1234,42.57655715942383,24.10300348622836,51.08023376926314,39.03043033487846
P07,2,1,,31.61827632855379,50.26538037377939,42.96745810539687
P07,2,2,,24.679937672653622,56.79358960192272,42.136256549420814
P07,2,3,,24.19661124979901,49.64137528513997,40.86586338679165
P07,2,4,,31.091599987665457,42.70874293207421,76.17244877299889
P07,2,12,40.72708511352539,44.64406145557673,63.53010796399544,53.60727583252984
P07,2,13,45.72364807128906,36.57700464756506,51.74785537637986,44.70756435226172
P07,2,14,80.72357177734375,30.02566289533336,43.41774658702706,48.34247593532171
P07,2,23,10.890088081359863,36.0111709025391,55.25183900372297,37.53599231133273
P07,2,24,42.33165740966797,22.90025950838233,54.71967497292542,32.98654426547717
P07,2,34,35.06327438354492,20.948470943410346,56.80761938441278,39.09093152740662
P07,3,12,40.72708511352539,27.961321214827027,55.44674028578368,43.519736873112805
P07,3,13,45.72364807128906,28.199580216255605,49.99003169790706,41.55473879011056
P07,3,14,80.72357177734375,28.93196380477882,43.71409023697807,48.82672297563845
P07,3,23,10.890088081359863,23.333416081053148,53.053817386025706,41.3858754210791
P07,3,24,42.33165740966797,21.70155869044305,52.27117698476073,35.57081104219819
P07,3,34,35.06327438354492,20.22229787350741,49.84698118198317,36.29993082351505
P07,3,123,32.44694137573242,35.48824505767116,54.51073021297489,45.35388387075698
P07,3,124,54.5941047668457,25.41464203715354,50.895797474375584,37.48924199619645
P07,3,134,53.83683395385742,24.88299418715993,48.812556086247554,36.38368663720015
P07,3,234,29.4283390045166,19.68050837894866,55.36481086732984,33.2542674915837
P07,4,123,32.44694137573242,27.26686919039116,52.75444299366884,42.48298693247519
P07,4,124,54.5941047668457,24.518055728145285,50.237733716604,38.3733453376672
P07,4,134,53.83683395385742,24.13094567256386,47.9090373471608,38.25014628330023
P07,4,234,29.4283390045166,19.57478162553755,52.3085693360951,34.773490816946584
P07,4,1234,42.57655715942383,23.888812134035454,51.777856278072505,35.1132176953576
P07,5,1234,42.57655715942383,23.098121403720132,50.799695750275255,36.8773738109793
P07,2,1,,30.21108358862498,48.48165896009973,42.86665345639002
P07,2,2,,24.230743434042896,56.12826600996663,41.44525478363691
P07,2,3,,23.829179838008585,51.14026448273955,41.22357269596947
P07,2,4,,31.65703287215188,43.32224044076607,77.39778811812647
P07,2,12,40.72708511352539,44.64871110985151,61.811550097739484,53.66637855881967
P07,2,13,45.72364807128906,35.97675433432244,51.38087481544637,45.26766716781165
P07,2,14,80.72357177734375,28.775140872401117,42.05080705961108,49.11564078467126
P07,2,23,10.890088081359863,35.44451624174384,54.470228834229694,36.75840011583775
P07,2,24,42.33165740966797,21.73334232602024,53.550497627646514,32.619186610051614
P07,2,34,35.06327438354492,19.754148650778856,55.96529069571416,38.83654646905764
P07,3,12,40.72708511352539,26.930466470794485,54.132607022735776,43.31839576650212
P07,3,13,45.72364807128906,27.922416666590667,50.00828942373372,42.14569679328202
P07,3,14,80.72357177734375,27.73023771827147,42.99270809121648,49.70750990580038
P07,3,23,10.890088081359863,23.16510887680158,53.37612147177426,41.17648371606702
P07,3,24,42.33165740966797,21.180811416398,51.80955166944457,35.0663242467887
P07,3,34,35.06327438354492,19.475782645622704,50.646528219705154,36.54966789467842
P07,3,123,32.44694137573242,34.78220788466841,53.63842640930872,45.35287423282951
P07,3,124,54.5941047668457,23.6677258097261,49.31979256442701,37.40897338027879
P07,3,134,53.83683395385742,24.11535922964407,48.13996123997242,37.0702332532076
P07,3,234,29.4283390045166,18.42528341843376,54.50746302279156,33.2062187957066
P07,4,123,32.44694137573242,26.89973671976666,52.32542394577643,42.57973100416219
P07,4,124,54.5941047668457,23.21077316943891,49.19878607149749,38.3316666498882
P07,4,134,53.83683395385742,23.47970951371801,47.81200149124267,38.91076311890201
P07,4,234,29.4283390045166,18.865387805452944,52.281114612113576,34.608124464679385
P07,4,1234,42.57655715942383,22.616496139483928,50.75325035834697,35.282623062513146
P07,5,1234,42.57655715942383,22.207402282724917,50.28456491274881,37.03959540992888
P07,2,1,,32.89743378483318,49.27765927444961,43.4942015590453
P07,2,2,,28.2183339185729,57.09395033906553,41.579728338568806
P07,2,3,,27.79147877950573,49.57839195823748,41.3566299139519
P07,2,4,,33.90101779715512,44.17240024768597,75.88742298647114
P07,2,12,40.72708511352539,46.53496510556252,63.94214872694116,52.59311039435391
P07,2,13,45.72364807128906,37.51548672280958,50.07825842468523,45.5381827703803
P07,2,14,80.72357177734375,30.10448095879641,43.65786746565425,50.26163000147364
P07,2,23,10.890088081359863,40.06585791360831,54.49850624528445,37.7715598809918
P07,2,24,42.33165740966797,24.631853904974413,54.45930269683936,34.06213951658104
P07,2,34,35.06327438354492,22.750248272441045,54.46594932630637,37.82133311267688
P07,3,12,40.72708511352539,30.294394672876983,55.38726578220708,43.1250182752956
P07,3,13,45.72364807128906,30.632113102171104,49.21417720575402,42.47294805483418
P07,3,14,80.72357177734375,29.559595267882266,44.3167558185498,50.8023668743813
P07,3,23,10.890088081359863,26.253984899924276,53.02007182545496,41.35293829870008
P07,3,24,42.33165740966797,24.70358913884564,52.5096963511002,36.5373089810797
P07,3,34,35.06327438354492,23.547941357562102,49.30222536685794,37.4691834275836
P07,3,123,32.44694137573242,36.0807255871721,53.29563124076165,45.52086217642778
P07,3,124,54.5941047668457,26.49486233371079,50.81267361050374,38.93114184939108
P07,3,134,53.83683395385742,26.651039424521247,47.86245700033115,38.30086977978693
P07,3,234,29.4283390045166,21.65547123660841,54.2791144713396,33.923010046290194
P07,4,123,32.44694137573242,29.491939246630977,52.28057092126159,42.75370304933492
P07,4,124,54.5941047668457,26.35813060153944,50.36814328079466,39.66024468162424
P07,4,134,53.83683395385742,26.38523221977076,47.4702027472676,40.03704338841114
P07,4,234,29.4283390045166,22.443832074627636,51.92670581721683,35.806763672382274
P07,4,1234,42.57655715942383,25.39186253765981,50.98771559337669,36.69181453969586
P07,5,1234,42.57655715942383,25.247615020537182,50.40259690744957,38.190600520909626
P07,2,1,,38.25898265076347,51.85720752601299,46.10377205947249
P07,2,2,,30.820586988783603,56.89264458046735,42.47923494988374
P07,2,3,,29.20233405759874,50.91688069564348,41.30739483628926
P07,2,4,,33.71559348112055,47.57837206064764,72.83259950351156
P07,2,12,40.72708511352539,54.42641395594888,66.08019993340366,55.33307395974165
P07,2,13,45.72364807128906,42.439633278230176,52.113364200230365,46.17044026321311
P07,2,14,80.72357177734375,33.08835702077658,45.03389001732016,50.93289978425096
P07,2,23,10.890088081359863,37.934360842845045,53.69323891603125,36.101862478145456
P07,2,24,42.33165740966797,24.54761226793466,54.49005933482337,34.447154117422215
P07,2,34,35.06327438354492,23.39986977199817,54.35599120863006,37.3021718275837
P07,3,12,40.72708511352539,34.479080732940446,55.59791451632375,44.80896948752996
P07,3,13,45.72364807128906,34.0059831561823,50.58771971533832,43.15100969925591
P07,3,14,80.72357177734375,33.23500950035032,45.8687721865655,51.48129009771437
P07,3,23,10.890088081359863,28.156034662558813,53.53399864699738,41.61390419270858
P07,3,24,42.33165740966797,25.831677897683868,53.27441047651907,37.12132921123796
P07,3,34,35.06327438354492,24.72837690886741,50.62119282975396,37.719667773171885
P07,3,123,32.44694137573242,40.76529635557911,54.52456990110922,46.35680612353912
P07,3,124,54.5941047668457,29.00416276852556,51.56830448569386,39.8668692662007
P07,3,134,53.83683395385742,29.19299964819421,48.82199089681606,38.91082519867359
P07,3,234,29.4283390045166,22.372334883081333,54.16804223124674,34.218320625125195
P07,4,123,32.44694137573242,32.77198364747876,52.99678244142816,43.55281942056522
P07,4,124,54.5941047668457,29.008226065582345,51.19981133559316,40.741981014380734
P07,4,134,53.83683395385742,28.9546465973333,48.70660282126442,40.663429186307056
P07,4,234,29.4283390045166,23.85173843607896,52.58161944842539,36.28299185644906
P07,4,1234,42.57655715942383,27.79647782972485,51.57249484524529,37.35876664228777
P07,5,1234,42.57655715942383,27.68739423372264,51.19344197095681,38.96731932222328
P07,2,1,,24.787960907795934,59.36301766488009,35.34759285926972
P07,2,2,,25.720834630067888,53.58129584029943,30.55033378197432
P07,2,3,,25.741038309222034,40.72197217032648,31.73715630140273
P07,2,4,,36.51796338332271,49.51066007257558,73.2026986145308
P07,2,12,40.72708511352539,25.257926651027734,53.39454708100945,37.72952555330841
P07,2,13,45.72364807128906,24.930708086259365,44.30440344902421,39.4903188936798
P07,2,14,80.72357177734375,19.65820199431841,53.27091260743692,50.66708004550898
P07,2,23,10.890088081359863,39.28407170019207,66.08907571883871,46.60028892639516
P07,2,24,42.33165740966797,21.997253079511275,55.154937867383815,52.18308032542341
P07,2,34,35.06327438354492,24.767499388069123,50.12694491400181,52.14901130960431
P07,3,12,40.72708511352539,22.72118195653693,55.384767483098734,33.73705075091253
P07,3,13,45.72364807128906,20.6164427281078,44.03848636547043,33.53128452216757
P07,3,14,80.72357177734375,16.248742861724615,51.8975310796716,44.29946314949749
P07,3,23,10.890088081359863,23.82501064983537,47.78759922116531,31.874224520860967
P07,3,24,42.33165740966797,20.148263775720565,51.54814221420102,39.356765428962056
P07,3,34,35.06327438354492,22.440961641194672,41.48830303602565,37.94548558247798
P07,3,123,32.44694137573242,23.628509738104427,47.95254600746038,39.307824847800816
P07,3,124,54.5941047668457,19.017177116623728,52.9639871481319,47.69515543397376
P07,3,134,53.83683395385742,21.516190158474203,46.34484652608819,44.45050203184919
P07,3,234,29.4283390045166,22.73236715532996,50.794283018148896,51.0567057869145
P07,4,123,32.44694137573242,20.452971623982663,48.03896626059858,33.730483202644244
P07,4,124,54.5941047668457,16.91965769406821,52.228352365735866,40.21551797553262
P07,4,134,53.83683395385742,19.22145448486816,44.85146660538889,38.85077862568813
P07,4,234,29.4283390045166,20.940773043322988,47.282055820217664,38.58191321881501
P07,4,1234,42.57655715942383,20.564765817255207,48.84827886804488,45.28548109359632
P07,5,1234,42.57655715942383,18.7561617287958,47.91471822682934,38.9110372446241
P07,2,1,,36.70744301587341,47.30829446881287,46.76731380628311
P07,2,2,,27.668502988548003,60.642481341031946,44.14618891854912
P07,2,3,,28.0844237956065,51.31409346301081,42.25169943103176
P07,2,4,,34.69121845458741,45.95254631488263,73.47257032639476
P07,2,12,40.72708511352539,55.23808710929397,65.2240964946615,55.086984564075614
P07,2,13,45.72364807128906,40.74775948177108,48.44233620640479,45.32802678776835
P07,2,14,80.72357177734375,33.4594587924594,42.09097560336131,49.96290035951682
P07,2,23,10.890088081359863,28.736520952862392,57.01531351273602,35.51688751103383
P07,2,24,42.33165740966797,22.169820998484884,56.69798080710513,33.31208452714711
P07,2,34,35.06327438354492,21.95970041848245,55.74473572173278,35.67030773998543
P07,3,12,40.72708511352539,32.658310225620475,56.3141733535273,45.5610235809837
P07,3,13,45.72364807128906,32.46474497831157,48.51869331965677,43.51965018436379
P07,3,14,80.72357177734375,32.82011574767029,43.36530931175136,51.31092730975784
P07,3,23,10.890088081359863,26.60085083032599,55.50994978033134,42.50215618039292
P07,3,24,42.33165740966797,23.154527889638885,55.15990320955783,37.18843809225499
P07,3,34,35.06327438354492,23.547153962823863,51.17206165012636,37.61760227238317
P07,3,123,32.44694137573242,39.48127157995768,53.21982921718423,45.56794471956593
P07,3,124,54.5941047668457,27.706958931919136,51.18207812606043,38.50394967561658
P07,3,134,53.83683395385742,28.28540020055737,47.14794803413799,37.67657823186979
P07,3,234,29.4283390045166,20.828386524502413,56.08653498632768,32.98472459606394
P07,4,123,32.44694137573242,31.511975691405556,52.84836060616843,43.91430637507536
P07,4,124,54.5941047668457,27.624639483326053,51.13798781270192,40.34368989357272
P07,4,134,53.83683395385742,27.96535104649643,47.34282363362974,40.40131152229235
P07,4,234,29.4283390045166,22.480801957656208,54.1567346645251,36.29191111972433
P07,4,1234,42.57655715942383,26.631046842301185,51.35108970573416,36.191084184322
P07,5,1234,42.57655715942383,26.61990295349673,51.16637347158087,38.67696072682036
P07,2,1,,33.03507160154059,49.60747983900268,44.22470888843607
P07,2,2,,28.30527256593768,60.98454008954402,42.66881229587323
P07,2,3,,26.110520871587525,49.897182197640646,41.37417360815175
P07,2,4,,33.320739686224684,44.61588444749991,73.03448268210062
P07,2,12,40.72708511352539,49.49203134032622,72.35316400984011,54.58725825921161
P07,2,13,45.72364807128906,36.51848803886176,51.11877800082043,45.67255104290369
P07,2,14,80.72357177734375,30.311195500184,43.750886490659525,49.1369109245128
P07,2,23,10.890088081359863,36.80664447515432,56.738387416556826,36.703472382840445
P07,2,24,42.33165740966797,24.225184560450128,56.270585758936576,34.428044801064694
P07,2,34,35.06327438354492,20.805779798032,54.40698232844939,37.9723516187027
P07,3,12,40.72708511352539,30.57430977899189,58.8140013555312,44.26792957539937
P07,3,13,45.72364807128906,29.83365751670581,49.85314612449969,42.58510874324625
P07,3,14,80.72357177734375,29.34996486071963,44.592410676562544,49.493007402351104
P07,3,23,10.890088081359863,25.132235508735548,54.99911370566558,42.159143422558
P07,3,24,42.33165740966797,24.38895121559764,54.48411464311975,37.17852913742754
