part,trial,arm,measure,omc,mmc60,mmc30,mmc30raw
P07,trial_26_L_unaffected,unaffected,interjoint_coordination,0.9794348104435634,0.9768885637639246,0.9722783496860146,0.9725583604092578
P07,trial_26_L_unaffected,unaffected,max_trunk_displacement,32.161513290060434,39.318229086000336,39.19026752949653,39.19026752949653
P07,trial_26_L_unaffected,unaffected,max_shoulder_flexion,59.06258039640072,56.02388924239221,56.640582235536975,56.654197909570094
P07,trial_26_L_unaffected,unaffected,max_shoulder_flexion_drink,59.06258039640072,56.02388924239221,56.640582235536975,56.654197909570094
P07,trial_26_L_unaffected,unaffected,max_elbow_angle,151.6888009639251,153.67663923117553,154.21681940426228,154.286148873824
P07,trial_26_L_unaffected,unaffected,max_shoulder_abduction,37.86144060064956,19.62874315139754,19.63364179845005,19.65347119134833
P07,trial_27_L_unaffected,unaffected,peak_velocity,562.1277465820312,578.228271484375,527.246826171875,527.246826171875
P07,trial_27_L_unaffected,unaffected,peak_elbow_angular_velocity,105.6705057442376,112.09523988235162,105.52110358486786,104.97291544731212
P07,trial_27_L_unaffected,unaffected,time_to_peak_velocity,1.3166666666666667,1.2833333333333334,1.3333333333333333,1.3333333333333333
P07,trial_27_L_unaffected,unaffected,time_to_first_peak_velocity,1.3166666666666667,1.3166666666666667,1.3333333333333333,1.3333333333333333
P07,trial_27_L_unaffected,unaffected,number_of_movement_units,2.0,1.0,0.0,0.0
P07,trial_27_L_unaffected,unaffected,total_movement_time,5.666666666666667,5.633333333333334,5.633333333333334,5.633333333333334
P07,trial_27_L_unaffected,unaffected,interjoint_coordination,0.961503257901124,0.9696081307306017,0.9652867071136424,0.9653275945751855
P07,trial_27_L_unaffected,unaffected,max_trunk_displacement,31.227216357159836,38.78074848292605,38.885312137103824,38.885312137103824
P07,trial_27_L_unaffected,unaffected,max_shoulder_flexion,59.332617310177554,57.31092546717332,57.76101689294144,57.761107932287295
P07,trial_27_L_unaffected,unaffected,max_shoulder_flexion_drink,59.332617310177554,57.31092546717332,57.76101689294144,57.761107932287295
P07,trial_27_L_unaffected,unaffected,max_elbow_angle,154.95836344445735,157.34330929179714,158.09451080301852,158.1584970682797
P07,trial_27_L_unaffected,unaffected,max_shoulder_abduction,29.750614704072802,19.642526682751857,20.039191657111765,20.060248225524244
P07,trial_28_L_unaffected,unaffected,peak_velocity,562.7581176757812,537.1802978515625,514.5479736328125,514.5479736328125
P07,trial_28_L_unaffected,unaffected,peak_elbow_angular_velocity,128.5121407632738,139.55010472289246,124.14670146781923,120.69263529483962
P07,trial_28_L_unaffected,unaffected,time_to_peak_velocity,1.4833333333333334,1.45,1.5,1.5
P07,trial_28_L_unaffected,unaffected,time_to_first_peak_velocity,1.4833333333333334,1.4666666666666666,1.5,1.5
