part,trial,cond,measure,mmc,automq
P07,trial_67_R_affected,full,peak_elbow_angular_velocity,40.529741825578185,21.130574606020502
P07,trial_67_R_affected,full,interjoint_coordination,0.8783832332886418,0.8583417241238184
P07,trial_67_R_affected,full,max_trunk_displacement,99.95192099216055,105.83101654052734
P07,trial_67_R_affected,full,peak_velocity,478.0542297363281,389.76808318740655
P07,trial_67_R_affected,full,total_movement_time,8.783333333333333,8.79
P07,trial_67_R_affected,full,time_to_peak_velocity,1.2,1.29
P07,trial_67_R_affected,full,time_to_first_peak_velocity,1.2,1.29
P07,trial_67_R_affected,full,number_of_movement_units,4.0,5.0
P07,trial_67_R_affected,drop1,max_trunk_displacement,99.7379700059434,105.83101654052734
P07,trial_67_R_affected,drop1,peak_elbow_angular_velocity,46.909177538505304,21.130574606020502
P07,trial_67_R_affected,drop1,total_movement_time,8.783333333333333,8.79
P07,trial_67_R_affected,drop1,time_to_first_peak_velocity,1.2033333333333334,1.29
P07,trial_67_R_affected,drop1,time_to_peak_velocity,1.2033333333333334,1.29
P07,trial_67_R_affected,drop1,max_elbow_angle,127.90487138818335,119.02986057189564
P07,trial_67_R_affected,drop1,peak_velocity,491.16295166015624,389.76808318740655
P07,trial_67_R_affected,drop1,interjoint_coordination,0.8777811578133441,0.8583417241238184
P07,trial_67_R_affected,drop1,max_shoulder_abduction,57.10532009288786,71.69136325352372
P07,trial_67_R_affected,drop1,number_of_movement_units,4.4,5.0
P07,trial_67_R_affected,drop1,max_shoulder_flexion,62.438082143355096,68.47569247696876
P07,trial_67_R_affected,min2,max_trunk_displacement,99.85271719745147,105.83101654052734
P07,trial_67_R_affected,min2,peak_elbow_angular_velocity,80.08088670390504,21.130574606020502
P07,trial_67_R_affected,min2,total_movement_time,8.783333333333333,8.79
P07,trial_67_R_affected,min2,time_to_first_peak_velocity,1.2183333333333333,1.29
P07,trial_67_R_affected,min2,time_to_peak_velocity,1.2166666666666668,1.29
P07,trial_67_R_affected,min2,max_elbow_angle,129.60012327244266,119.02986057189564
P07,trial_67_R_affected,min2,peak_velocity,635.3366577148438,389.76808318740655
P07,trial_67_R_affected,min2,interjoint_coordination,0.8550696086980885,0.8583417241238184
P07,trial_67_R_affected,min2,max_shoulder_abduction,55.58143959264906,71.69136325352372
P07,trial_67_R_affected,min2,number_of_movement_units,4.8,5.0
P07,trial_67_R_affected,min2,max_shoulder_flexion,59.29930633585362,68.47569247696876
P07,trial_67_R_affected,miscal2,max_trunk_displacement,99.96608011104561,105.83101654052734
P07,trial_67_R_affected,miscal2,peak_elbow_angular_velocity,40.558946330105776,21.130574606020502
P07,trial_67_R_affected,miscal2,total_movement_time,8.783333333333333,8.79
P07,trial_67_R_affected,miscal2,time_to_first_peak_velocity,1.1999999999999997,1.29
P07,trial_67_R_affected,miscal2,time_to_peak_velocity,1.1999999999999997,1.29
P07,trial_67_R_affected,miscal2,max_elbow_angle,127.83471063710415,119.02986057189564
P07,trial_67_R_affected,miscal2,peak_velocity,477.3709320068359,389.76808318740655
P07,trial_67_R_affected,miscal2,interjoint_coordination,0.8790047819026766,0.8583417241238184
P07,trial_67_R_affected,miscal2,max_shoulder_abduction,57.499809926171295,71.69136325352372
P07,trial_67_R_affected,miscal2,number_of_movement_units,4.0,5.0
P07,trial_67_R_affected,miscal2,max_shoulder_flexion,62.91406049466335,68.47569247696876
P07,trial_67_R_affected,miscal4,max_trunk_displacement,100.00515826286596,105.83101654052734
P07,trial_67_R_affected,miscal4,peak_elbow_angular_velocity,40.594898567873344,21.130574606020502
P07,trial_67_R_affected,miscal4,total_movement_time,8.783333333333333,8.79
P07,trial_67_R_affected,miscal4,time_to_first_peak_velocity,1.1999999999999997,1.29
P07,trial_67_R_affected,miscal4,time_to_peak_velocity,1.1999999999999997,1.29
P07,trial_67_R_affected,miscal4,max_elbow_angle,127.77128494102844,119.02986057189564
P07,trial_67_R_affected,miscal4,peak_velocity,476.38316650390624,389.76808318740655
P07,trial_67_R_affected,miscal4,interjoint_coordination,0.8796722248187256,0.8583417241238184
P07,trial_67_R_affected,miscal4,max_shoulder_abduction,57.836202635447464,71.69136325352372
P07,trial_67_R_affected,miscal4,number_of_movement_units,4.0,5.0
P07,trial_67_R_affected,miscal4,max_shoulder_flexion,63.21144726313925,68.47569247696876
P07,trial_68_R_affected,full,max_shoulder_flexion,77.18856832297219,78.40730561746
P07,trial_68_R_affected,full,max_shoulder_abduction,77.15965645251391,82.63954850266846
P07,trial_68_R_affected,full,max_elbow_angle,126.89550382120777,117.84831674219768
P07,trial_68_R_affected,full,peak_elbow_angular_velocity,50.689170899582905,27.628940835155902
P07,trial_68_R_affected,full,interjoint_coordination,0.8352949583790649,0.8474202846752764
P07,trial_68_R_affected,full,max_trunk_displacement,95.96474817502829,101.60726165771484
P07,trial_68_R_affected,full,peak_velocity,543.8360595703125,388.6613586015179
P07,trial_68_R_affected,full,total_movement_time,9.55,9.54
P07,trial_68_R_affected,full,time_to_peak_velocity,1.3333333333333333,1.45
P07,trial_68_R_affected,full,time_to_first_peak_velocity,1.35,1.45
P07,trial_68_R_affected,full,number_of_movement_units,7.0,7.0
P07,trial_68_R_affected,drop1,max_trunk_displacement,96.16890161123051,101.60726165771484
P07,trial_68_R_affected,drop1,peak_elbow_angular_velocity,52.41397553338618,27.628940835155902
P07,trial_68_R_affected,drop1,total_movement_time,9.55,9.54
P07,trial_68_R_affected,drop1,time_to_first_peak_velocity,1.3533333333333335,1.45
P07,trial_68_R_affected,drop1,time_to_peak_velocity,1.3366666666666664,1.45
P07,trial_68_R_affected,drop1,max_elbow_angle,127.08995986547502,117.84831674219768
P07,trial_68_R_affected,drop1,peak_velocity,559.9684814453125,388.6613586015179
P07,trial_68_R_affected,drop1,interjoint_coordination,0.8357778054025324,0.8474202846752764
P07,trial_68_R_affected,drop1,max_shoulder_abduction,77.2988350545259,82.63954850266846
P07,trial_68_R_affected,drop1,number_of_movement_units,6.6,7.0
P07,trial_68_R_affected,drop1,max_shoulder_flexion,77.24539476278213,78.40730561746
P07,trial_68_R_affected,min2,max_trunk_displacement,97.8920576942198,101.60726165771484
P07,trial_68_R_affected,min2,peak_elbow_angular_velocity,70.77115023458887,27.628940835155902
P07,trial_68_R_affected,min2,total_movement_time,9.55,9.54
P07,trial_68_R_affected,min2,time_to_first_peak_velocity,1.38,1.45
P07,trial_68_R_affected,min2,time_to_peak_velocity,1.375,1.45
P07,trial_68_R_affected,min2,max_elbow_angle,128.76955570783704,117.84831674219768
P07,trial_68_R_affected,min2,peak_velocity,697.9613708496094,388.6613586015179
P07,trial_68_R_affected,min2,interjoint_coordination,0.7882000499439497,0.8474202846752764
P07,trial_68_R_affected,min2,max_shoulder_abduction,76.09726366099132,82.63954850266846
P07,trial_68_R_affected,min2,number_of_movement_units,6.5,7.0
P07,trial_68_R_affected,min2,max_shoulder_flexion,74.9302220854585,78.40730561746
P07,trial_68_R_affected,miscal2,max_trunk_displacement,95.97297132947915,101.60726165771484
P07,trial_68_R_affected,miscal2,peak_elbow_angular_velocity,50.878335698423726,27.628940835155902
P07,trial_68_R_affected,miscal2,total_movement_time,9.55,9.54
P07,trial_68_R_affected,miscal2,time_to_first_peak_velocity,1.35,1.45
P07,trial_68_R_affected,miscal2,time_to_peak_velocity,1.3333333333333335,1.45
P07,trial_68_R_affected,miscal2,max_elbow_angle,126.83844060384445,117.84831674219768
P07,trial_68_R_affected,miscal2,peak_velocity,543.5299194335937,388.6613586015179
P07,trial_68_R_affected,miscal2,interjoint_coordination,0.8360283435053619,0.8474202846752764
P07,trial_68_R_affected,miscal2,max_shoulder_abduction,77.50937308632983,82.63954850266846
P07,trial_68_R_affected,miscal2,number_of_movement_units,7.0,7.0
P07,trial_68_R_affected,miscal2,max_shoulder_flexion,77.51641826430719,78.40730561746
P07,trial_68_R_affected,miscal4,max_trunk_displacement,96.01111454885483,101.60726165771484
P07,trial_68_R_affected,miscal4,peak_elbow_angular_velocity,51.10796833061464,27.628940835155902
P07,trial_68_R_affected,miscal4,total_movement_time,9.55,9.54
P07,trial_68_R_affected,miscal4,time_to_first_peak_velocity,1.35,1.45
P07,trial_68_R_affected,miscal4,time_to_peak_velocity,1.3333333333333335,1.45
P07,trial_68_R_affected,miscal4,max_elbow_angle,126.78886839259846,117.84831674219768
P07,trial_68_R_affected,miscal4,peak_velocity,543.0287780761719,388.6613586015179
P07,trial_68_R_affected,miscal4,interjoint_coordination,0.8368114290503963,0.8474202846752764
P07,trial_68_R_affected,miscal4,max_shoulder_abduction,77.89725687173967,82.63954850266846
P07,trial_68_R_affected,miscal4,number_of_movement_units,7.0,7.0
P07,trial_68_R_affected,miscal4,max_shoulder_flexion,77.91187535870564,78.40730561746
P07,trial_69_R_affected,full,max_shoulder_flexion,79.57999605864815,80.5053336946798
P07,trial_69_R_affected,full,max_shoulder_abduction,80.29305570891361,84.06591889469895
P07,trial_69_R_affected,full,max_elbow_angle,125.49212536137759,115.80965054555551
P07,trial_69_R_affected,full,peak_elbow_angular_velocity,68.46595404918915,24.513586200367854
P07,trial_69_R_affected,full,interjoint_coordination,0.8885694528264526,0.9033372539993235
P07,trial_69_R_affected,full,max_trunk_displacement,97.4622776918768,105.31498718261719
P07,trial_69_R_affected,full,peak_velocity,460.2103576660156,400.55995699286126
P07,trial_69_R_affected,full,total_movement_time,9.333333333333334,9.32
P07,trial_69_R_affected,full,time_to_peak_velocity,1.35,1.39
P07,trial_69_R_affected,full,time_to_first_peak_velocity,1.3833333333333333,1.39
P07,trial_69_R_affected,full,number_of_movement_units,7.0,4.0
P07,trial_69_R_affected,drop1,max_trunk_displacement,97.47060876602139,105.31498718261719
P07,trial_69_R_affected,drop1,peak_elbow_angular_velocity,69.91452515321737,24.513586200367854
P07,trial_69_R_affected,drop1,total_movement_time,9.333333333333334,9.32
P07,trial_69_R_affected,drop1,time_to_first_peak_velocity,1.3866666666666667,1.39
P07,trial_69_R_affected,drop1,time_to_peak_velocity,1.356666666666667,1.39
P07,trial_69_R_affected,drop1,max_elbow_angle,125.87899140449301,115.80965054555551
P07,trial_69_R_affected,drop1,peak_velocity,479.5282775878906,400.55995699286126
P07,trial_69_R_affected,drop1,interjoint_coordination,0.8857618384725597,0.9033372539993235
P07,trial_69_R_affected,drop1,max_shoulder_abduction,80.31532484267181,84.06591889469895
P07,trial_69_R_affected,drop1,number_of_movement_units,6.2,4.0
P07,trial_69_R_affected,drop1,max_shoulder_flexion,79.6442190706297,80.5053336946798
P07,trial_69_R_affected,min2,max_trunk_displacement,97.9344190110433,105.31498718261719
P07,trial_69_R_affected,min2,peak_elbow_angular_velocity,90.45208487056148,24.513586200367854
P07,trial_69_R_affected,min2,total_movement_time,9.333333333333332,9.32
P07,trial_69_R_affected,min2,time_to_first_peak_velocity,1.4166666666666667,1.39
P07,trial_69_R_affected,min2,time_to_peak_velocity,1.4683333333333333,1.39
P07,trial_69_R_affected,min2,max_elbow_angle,127.6385846105539,115.80965054555551
P07,trial_69_R_affected,min2,peak_velocity,652.6974853515625,400.55995699286126
P07,trial_69_R_affected,min2,interjoint_coordination,0.7138515442209011,0.9033372539993235
P07,trial_69_R_affected,min2,max_shoulder_abduction,79.24527142934873,84.06591889469895
P07,trial_69_R_affected,min2,number_of_movement_units,5.7,4.0
P07,trial_69_R_affected,min2,max_shoulder_flexion,77.7613119931179,80.5053336946798
P07,trial_69_R_affected,miscal2,max_trunk_displacement,97.47665721604362,105.31498718261719
P07,trial_69_R_affected,miscal2,peak_elbow_angular_velocity,68.54367283904196,24.513586200367854
P07,trial_69_R_affected,miscal2,total_movement_time,9.333333333333332,9.32
P07,trial_69_R_affected,miscal2,time_to_first_peak_velocity,1.3833333333333333,1.39
P07,trial_69_R_affected,miscal2,time_to_peak_velocity,1.35,1.39
P07,trial_69_R_affected,miscal2,max_elbow_angle,125.43455968486478,115.80965054555551
P07,trial_69_R_affected,miscal2,peak_velocity,460.2446990966797,400.55995699286126
P07,trial_69_R_affected,miscal2,interjoint_coordination,0.8889415977779042,0.9033372539993235
P07,trial_69_R_affected,miscal2,max_shoulder_abduction,80.62453398951217,84.06591889469895
P07,trial_69_R_affected,miscal2,number_of_movement_units,7.0,4.0
P07,trial_69_R_affected,miscal2,max_shoulder_flexion,79.95456720129529,80.5053336946798
P07,trial_69_R_affected,miscal4,max_trunk_displacement,97.52256734598743,105.31498718261719
P07,trial_69_R_affected,miscal4,peak_elbow_angular_velocity,68.64417894022014,24.513586200367854
P07,trial_69_R_affected,miscal4,total_movement_time,9.333333333333332,9.32
P07,trial_69_R_affected,miscal4,time_to_first_peak_velocity,1.3833333333333333,1.39
P07,trial_69_R_affected,miscal4,time_to_peak_velocity,1.355,1.39
P07,trial_69_R_affected,miscal4,max_elbow_angle,125.38525469238758,115.80965054555551
P07,trial_69_R_affected,miscal4,peak_velocity,460.23037109375,400.55995699286126
P07,trial_69_R_affected,miscal4,interjoint_coordination,0.8893190302864287,0.9033372539993235
P07,trial_69_R_affected,miscal4,max_shoulder_abduction,80.98454942458311,84.06591889469895
P07,trial_69_R_affected,miscal4,number_of_movement_units,7.0,4.0
P07,trial_69_R_affected,miscal4,max_shoulder_flexion,80.38052261500319,80.5053336946798
P07,trial_72_R_affected,full,max_shoulder_flexion,56.66696405962453,59.58119254194387
P07,trial_72_R_affected,full,max_shoulder_abduction,44.478864490845055,60.634921884330396
P07,trial_72_R_affected,full,max_elbow_angle,137.53659481552467,124.76892277718251
P07,trial_72_R_affected,full,peak_elbow_angular_velocity,42.685845620329275,30.308858738763433
P07,trial_72_R_affected,full,interjoint_coordination,0.86377456649794,0.878509818964935
P07,trial_72_R_affected,full,max_trunk_displacement,82.19716573369983,87.70826721191406
P07,trial_72_R_affected,full,peak_velocity,493.68841552734375,437.0091827562193
P07,trial_72_R_affected,full,total_movement_time,9.95,10.23
P07,trial_72_R_affected,full,time_to_peak_velocity,1.7666666666666666,1.81
P07,trial_72_R_affected,full,time_to_first_peak_velocity,1.8,1.81
P07,trial_72_R_affected,full,number_of_movement_units,7.0,6.0
P07,trial_72_R_affected,drop1,max_trunk_displacement,82.21243915222524,87.70826721191406
P07,trial_72_R_affected,drop1,peak_elbow_angular_velocity,47.99299129211974,30.308858738763433
P07,trial_72_R_affected,drop1,total_movement_time,9.95,10.23
P07,trial_72_R_affected,drop1,time_to_first_peak_velocity,1.8,1.81
P07,trial_72_R_affected,drop1,time_to_peak_velocity,1.7666666666666664,1.81
P07,trial_72_R_affected,drop1,max_elbow_angle,137.56724493014693,124.76892277718251
P07,trial_72_R_affected,drop1,peak_velocity,515.15498046875,437.0091827562193
P07,trial_72_R_affected,drop1,interjoint_coordination,0.8589983628180482,0.878509818964935
P07,trial_72_R_affected,drop1,max_shoulder_abduction,44.40222705141402,60.634921884330396
P07,trial_72_R_affected,drop1,number_of_movement_units,6.8,6.0
P07,trial_72_R_affected,drop1,max_shoulder_flexion,55.939564305906494,59.58119254194387
P07,trial_72_R_affected,min2,max_trunk_displacement,83.86496811457054,87.70826721191406
P07,trial_72_R_affected,min2,peak_elbow_angular_velocity,85.18258253721042,30.308858738763433
P07,trial_72_R_affected,min2,total_movement_time,9.95,10.23
P07,trial_72_R_affected,min2,time_to_first_peak_velocity,1.8383333333333334,1.81
P07,trial_72_R_affected,min2,time_to_peak_velocity,1.8033333333333332,1.81
P07,trial_72_R_affected,min2,max_elbow_angle,138.73488954073565,124.76892277718251
P07,trial_72_R_affected,min2,peak_velocity,784.2754821777344,437.0091827562193
P07,trial_72_R_affected,min2,interjoint_coordination,0.8372715574533528,0.878509818964935
P07,trial_72_R_affected,min2,max_shoulder_abduction,44.01457689214897,60.634921884330396
P07,trial_72_R_affected,min2,number_of_movement_units,7.0,6.0
P07,trial_72_R_affected,min2,max_shoulder_flexion,52.243523878714385,59.58119254194387
P07,trial_72_R_affected,miscal2,max_trunk_displacement,82.21611199713644,87.70826721191406
P07,trial_72_R_affected,miscal2,peak_elbow_angular_velocity,42.67002076725832,30.308858738763433
P07,trial_72_R_affected,miscal2,total_movement_time,9.95,10.23
P07,trial_72_R_affected,miscal2,time_to_first_peak_velocity,1.8,1.81
P07,trial_72_R_affected,miscal2,time_to_peak_velocity,1.7666666666666664,1.81
P07,trial_72_R_affected,miscal2,max_elbow_angle,137.4889517495088,124.76892277718251
P07,trial_72_R_affected,miscal2,peak_velocity,493.44996948242186,437.0091827562193
P07,trial_72_R_affected,miscal2,interjoint_coordination,0.8643065405088682,0.878509818964935
P07,trial_72_R_affected,miscal2,max_shoulder_abduction,44.78369747117255,60.634921884330396
P07,trial_72_R_affected,miscal2,number_of_movement_units,7.2,6.0
P07,trial_72_R_affected,miscal2,max_shoulder_flexion,56.859079416556106,59.58119254194387
P07,trial_72_R_affected,miscal4,max_trunk_displacement,82.26073397241782,87.70826721191406
P07,trial_72_R_affected,miscal4,peak_elbow_angular_velocity,42.64287393028259,30.308858738763433
P07,trial_72_R_affected,miscal4,total_movement_time,9.95,10.23
P07,trial_72_R_affected,miscal4,time_to_first_peak_velocity,1.8,1.81
P07,trial_72_R_affected,miscal4,time_to_peak_velocity,1.7666666666666664,1.81
P07,trial_72_R_affected,miscal4,max_elbow_angle,137.44683662002416,124.76892277718251
P07,trial_72_R_affected,miscal4,peak_velocity,493.0756530761719,437.0091827562193
P07,trial_72_R_affected,miscal4,interjoint_coordination,0.8649626635460294,0.878509818964935
P07,trial_72_R_affected,miscal4,max_shoulder_abduction,45.068942298444725,60.634921884330396
P07,trial_72_R_affected,miscal4,number_of_movement_units,7.2,6.0
P07,trial_72_R_affected,miscal4,max_shoulder_flexion,57.07399017476664,59.58119254194387
P07,trial_73_R_affected,full,max_shoulder_flexion,63.279259760084614,67.2934332748582
P07,trial_73_R_affected,full,max_shoulder_abduction,55.659752112554216,69.85439877942426
P07,trial_73_R_affected,full,max_elbow_angle,131.15927983449959,122.40741128585262
P07,trial_73_R_affected,full,peak_elbow_angular_velocity,60.86032146870892,40.47567089446744
P07,trial_73_R_affected,full,interjoint_coordination,0.9838990346489762,0.965991242236956
P07,trial_73_R_affected,full,max_trunk_displacement,81.1954320376027,82.69793701171875
P07,trial_73_R_affected,full,peak_velocity,407.6268615722656,343.21117116216874
P07,trial_73_R_affected,full,total_movement_time,8.316666666666666,8.32
P07,trial_73_R_affected,full,time_to_peak_velocity,1.5333333333333334,1.73
P07,trial_73_R_affected,full,time_to_first_peak_velocity,1.55,1.73
P07,trial_73_R_affected,full,number_of_movement_units,5.0,7.0
P07,trial_73_R_affected,drop1,max_trunk_displacement,81.17649246486036,82.69793701171875
P07,trial_73_R_affected,drop1,peak_elbow_angular_velocity,61.01057392445665,40.47567089446744
P07,trial_73_R_affected,drop1,total_movement_time,8.316666666666666,8.32
P07,trial_73_R_affected,drop1,time_to_first_peak_velocity,1.55,1.73
P07,trial_73_R_affected,drop1,time_to_peak_velocity,1.6200000000000003,1.73
P07,trial_73_R_affected,drop1,max_elbow_angle,131.29982228882992,122.40741128585262
P07,trial_73_R_affected,drop1,peak_velocity,450.3539306640625,343.21117116216874
P07,trial_73_R_affected,drop1,interjoint_coordination,0.9830994593577277,0.965991242236956
P07,trial_73_R_affected,drop1,max_shoulder_abduction,55.75290654439773,69.85439877942426
P07,trial_73_R_affected,drop1,number_of_movement_units,5.0,7.0
P07,trial_73_R_affected,drop1,max_shoulder_flexion,63.14496172345103,67.2934332748582
P07,trial_73_R_affected,min2,max_trunk_displacement,81.209428963369,82.69793701171875
P07,trial_73_R_affected,min2,peak_elbow_angular_velocity,80.41886426212461,40.47567089446744
P07,trial_73_R_affected,min2,total_movement_time,8.316666666666666,8.32
P07,trial_73_R_affected,min2,time_to_first_peak_velocity,1.6183333333333334,1.73
P07,trial_73_R_affected,min2,time_to_peak_velocity,1.6116666666666668,1.73
P07,trial_73_R_affected,min2,max_elbow_angle,132.69253474198638,122.40741128585262
P07,trial_73_R_affected,min2,peak_velocity,612.5467803955078,343.21117116216874
P07,trial_73_R_affected,min2,interjoint_coordination,0.9222231325591969,0.965991242236956
P07,trial_73_R_affected,min2,max_shoulder_abduction,54.04149197886401,69.85439877942426
P07,trial_73_R_affected,min2,number_of_movement_units,5.4,7.0
P07,trial_73_R_affected,min2,max_shoulder_flexion,60.38017404672905,67.2934332748582
P07,trial_73_R_affected,miscal2,max_trunk_displacement,81.17959513125514,82.69793701171875
P07,trial_73_R_affected,miscal2,peak_elbow_angular_velocity,60.908811615586856,40.47567089446744
P07,trial_73_R_affected,miscal2,total_movement_time,8.316666666666666,8.32
P07,trial_73_R_affected,miscal2,time_to_first_peak_velocity,1.5500000000000003,1.73
P07,trial_73_R_affected,miscal2,time_to_peak_velocity,1.5316666666666667,1.73
P07,trial_73_R_affected,miscal2,max_elbow_angle,131.09957434139886,122.40741128585262
P07,trial_73_R_affected,miscal2,peak_velocity,407.00909118652345,343.21117116216874
P07,trial_73_R_affected,miscal2,interjoint_coordination,0.9840243342570856,0.965991242236956
P07,trial_73_R_affected,miscal2,max_shoulder_abduction,56.02515805918195,69.85439877942426
P07,trial_73_R_affected,miscal2,number_of_movement_units,5.0,7.0
P07,trial_73_R_affected,miscal2,max_shoulder_flexion,63.528459053225426,67.2934332748582
P07,trial_73_R_affected,miscal4,max_trunk_displacement,81.17476476097438,82.69793701171875
P07,trial_73_R_affected,miscal4,peak_elbow_angular_velocity,60.963375569255604,40.47567089446744
P07,trial_73_R_affected,miscal4,total_movement_time,8.316666666666666,8.32
P07,trial_73_R_affected,miscal4,time_to_first_peak_velocity,1.5500000000000003,1.73
P07,trial_73_R_affected,miscal4,time_to_peak_velocity,1.5283333333333333,1.73
P07,trial_73_R_affected,miscal4,max_elbow_angle,131.04574576584088,122.40741128585262
P07,trial_73_R_affected,miscal4,peak_velocity,406.15826110839845,343.21117116216874
P07,trial_73_R_affected,miscal4,interjoint_coordination,0.9841596937628155,0.965991242236956
P07,trial_73_R_affected,miscal4,max_shoulder_abduction,56.39996847401543,69.85439877942426
P07,trial_73_R_affected,miscal4,number_of_movement_units,5.0,7.0
P07,trial_73_R_affected,miscal4,max_shoulder_flexion,63.81409671570917,67.2934332748582
P07,trial_74_R_affected,full,max_shoulder_flexion,68.57116890260286,70.34319233893312
P07,trial_74_R_affected,full,max_shoulder_abduction,65.84417513218601,75.64822468767761
P07,trial_74_R_affected,full,max_elbow_angle,128.49431324753883,119.20241467894094
P07,trial_74_R_affected,full,peak_elbow_angular_velocity,64.36784387092814,39.209773407705484
P07,trial_74_R_affected,full,interjoint_coordination,0.9469068200060182,0.9399209471087879
P07,trial_74_R_affected,full,max_trunk_displacement,100.19031664805442,92.51592254638672
P07,trial_74_R_affected,full,peak_velocity,435.59979248046875,404.2121098978593
P07,trial_74_R_affected,full,total_movement_time,9.983333333333333,9.99
P07,trial_74_R_affected,full,time_to_peak_velocity,0.7,0.76
P07,trial_74_R_affected,full,time_to_first_peak_velocity,0.7333333333333333,0.76
P07,trial_74_R_affected,full,number_of_movement_units,4.0,5.0
P07,trial_74_R_affected,drop1,max_trunk_displacement,100.25939293595567,92.51592254638672
P07,trial_74_R_affected,drop1,peak_elbow_angular_velocity,66.42298948153703,39.209773407705484
P07,trial_74_R_affected,drop1,total_movement_time,9.983333333333333,9.99
P07,trial_74_R_affected,drop1,time_to_first_peak_velocity,0.7333333333333333,0.76
P07,trial_74_R_affected,drop1,time_to_peak_velocity,0.7,0.76
P07,trial_74_R_affected,drop1,max_elbow_angle,128.48477594431856,119.20241467894094
P07,trial_74_R_affected,drop1,peak_velocity,464.58758544921875,404.2121098978593
P07,trial_74_R_affected,drop1,interjoint_coordination,0.9452700513029217,0.9399209471087879
P07,trial_74_R_affected,drop1,max_shoulder_abduction,65.74705032655218,75.64822468767761
P07,trial_74_R_affected,drop1,number_of_movement_units,4.2,5.0
P07,trial_74_R_affected,drop1,max_shoulder_flexion,68.05943677418486,70.34319233893312
P07,trial_74_R_affected,min2,max_trunk_displacement,100.44527106963226,92.51592254638672
P07,trial_74_R_affected,min2,peak_elbow_angular_velocity,84.9759602477064,39.209773407705484
P07,trial_74_R_affected,min2,total_movement_time,9.983333333333333,9.99
P07,trial_74_R_affected,min2,time_to_first_peak_velocity,0.7383333333333334,0.76
P07,trial_74_R_affected,min2,time_to_peak_velocity,0.7316666666666667,0.76
P07,trial_74_R_affected,min2,max_elbow_angle,130.58329437245976,119.20241467894094
P07,trial_74_R_affected,min2,peak_velocity,685.1014923095703,404.2121098978593
P07,trial_74_R_affected,min2,interjoint_coordination,0.879950942640354,0.9399209471087879
P07,trial_74_R_affected,min2,max_shoulder_abduction,63.38619205534305,75.64822468767761
P07,trial_74_R_affected,min2,number_of_movement_units,5.9,5.0
P07,trial_74_R_affected,min2,max_shoulder_flexion,64.66873810511166,70.34319233893312
P07,trial_74_R_affected,miscal2,max_trunk_displacement,100.15265090328697,92.51592254638672
P07,trial_74_R_affected,miscal2,peak_elbow_angular_velocity,64.47434278912601,39.209773407705484
P07,trial_74_R_affected,miscal2,total_movement_time,9.983333333333333,9.99
P07,trial_74_R_affected,miscal2,time_to_first_peak_velocity,0.7333333333333333,0.76
P07,trial_74_R_affected,miscal2,time_to_peak_velocity,0.7,0.76
P07,trial_74_R_affected,miscal2,max_elbow_angle,128.4289040797826,119.20241467894094
P07,trial_74_R_affected,miscal2,peak_velocity,435.49974670410154,404.2121098978593
P07,trial_74_R_affected,miscal2,interjoint_coordination,0.9475032555949952,0.9399209471087879
P07,trial_74_R_affected,miscal2,max_shoulder_abduction,66.21154551137862,75.64822468767761
P07,trial_74_R_affected,miscal2,number_of_movement_units,4.0,5.0
P07,trial_74_R_affected,miscal2,max_shoulder_flexion,68.84168603875881,70.34319233893312
P07,trial_74_R_affected,miscal4,max_trunk_displacement,100.10014611607423,92.51592254638672
P07,trial_74_R_affected,miscal4,peak_elbow_angular_velocity,64.59598466872399,39.209773407705484
P07,trial_74_R_affected,miscal4,total_movement_time,9.983333333333333,9.99
P07,trial_74_R_affected,miscal4,time_to_first_peak_velocity,0.7333333333333333,0.76
P07,trial_74_R_affected,miscal4,time_to_peak_velocity,0.7,0.76
P07,trial_74_R_affected,miscal4,max_elbow_angle,128.3681700313777,119.20241467894094
P07,trial_74_R_affected,miscal4,peak_velocity,435.2126068115234,404.2121098978593
P07,trial_74_R_affected,miscal4,interjoint_coordination,0.9482015591905208,0.9399209471087879
P07,trial_74_R_affected,miscal4,max_shoulder_abduction,66.59304925124714,75.64822468767761
P07,trial_74_R_affected,miscal4,number_of_movement_units,4.1,5.0
P07,trial_74_R_affected,miscal4,max_shoulder_flexion,69.15750669694782,70.34319233893312
P07,trial_75_R_affected,full,max_shoulder_flexion,68.15056568826114,70.72664699425152
P07,trial_75_R_affected,full,max_shoulder_abduction,60.7975057697502,72.84887342747761
P07,trial_75_R_affected,full,max_elbow_angle,131.08434650660197,120.2647710398898
P07,trial_75_R_affected,full,peak_elbow_angular_velocity,58.601320539991804,35.84270528808133
P07,trial_75_R_affected,full,interjoint_coordination,0.9306322039797033,0.9186416177562302
P07,trial_75_R_affected,full,max_trunk_displacement,85.9581602711887,86.62173461914062
P07,trial_75_R_affected,full,peak_velocity,514.4865112304688,405.35084184661895
P07,trial_75_R_affected,full,total_movement_time,8.2,8.21
P07,trial_75_R_affected,full,time_to_peak_velocity,1.4666666666666666,1.45
P07,trial_75_R_affected,full,time_to_first_peak_velocity,1.4833333333333334,1.45
P07,trial_75_R_affected,full,number_of_movement_units,2.0,5.0
P07,trial_75_R_affected,drop1,max_trunk_displacement,86.02080081374937,86.62173461914062
P07,trial_75_R_affected,drop1,peak_elbow_angular_velocity,62.11314171753943,35.84270528808133
P07,trial_75_R_affected,drop1,total_movement_time,8.2,8.21
